Permuatation,Time to Complete,Distance Moved,Error
21,1158.7202548980713,"(-267, -12)",0
21,1507.3175430297852,"(-292, -12)",0
21,1295.783281326294,"(-266, -2)",0
21,1454.8208713531494,"(-245, -4)",0
22,1290.4374599456787,"(-196, 2)",0
22,1165.24338722229,"(-213, -7)",0
22,1748.2399940490723,"(-194, -1)",0
22,1312.0958805084229,"(-228, -4)",0
22,1351.0968685150146,"(-200, -9)",1
22,920.9451675415039,"(-214, 7)",0
22,1108.6890697479248,"(-191, -3)",0
22,1044.989824295044,"(-201, 4)",0
22,1183.0899715423584,"(-228, -8)",0
22,966.5532112121582,"(-221, -12)",0
22,1465.0311470031738,"(-193, -4)",0
22,1203.0260562896729,"(-198, 3)",0
22,1076.3325691223145,"(-194, -13)",0
22,1026.2227058410645,"(-187, -3)",0
22,1755.4168701171875,"(-213, 2)",0
22,1183.5088729858398,"(-193, 1)",0
23,865.1914596557617,"(-75, -1)",0
23,1413.773536682129,"(-56, -2)",0
23,699.6512413024902,"(-177, -13)",0
23,805.9313297271729,"(-93, -7)",0
24,1773.7598419189453,"(414, -5)",0
24,2445.6889629364014,"(417, -6)",0
24,2640.6729221343994,"(409, -9)",0
24,2667.646646499634,"(411, -6)",0
24,1636.1198425292969,"(419, -3)",0
24,1511.1558437347412,"(421, 0)",0
24,1981.0800552368164,"(414, 1)",0
24,1992.971420288086,"(420, 0)",0
25,1759.8366737365723,"(413, 0)",0
25,1432.055950164795,"(437, -8)",0
25,1857.7826023101807,"(430, -6)",0
25,1921.06294631958,"(428, -4)",0
25,1541.8577194213867,"(408, 14)",0
25,1587.6481533050537,"(406, 7)",0
26,1353.1019687652588,"(421, 16)",0
26,1654.6542644500732,"(470, 25)",0
26,1496.736764907837,"(434, 3)",0
26,1399.5211124420166,"(434, 12)",0
26,1513.1356716156006,"(457, 11)",0
27,1236.2987995147705,"(508, -10)",0
27,1112.537145614624,"(463, 12)",0
27,1459.474802017212,"(502, 13)",0
27,1191.9677257537842,"(460, 28)",0
27,1284.3821048736572,"(432, 14)",0
27,1421.6225147247314,"(460, 34)",0
27,1479.1154861450195,"(457, 32)",0
27,1181.183099746704,"(470, 60)",0
27,1334.8135948181152,"(451, 35)",0
27,1713.9413356781006,"(445, 35)",0
27,1260.09202003479,"(419, 41)",0
28,1449.4175910949707,"(-381, -3)",0
28,1417.0300960540771,"(-377, -8)",0
28,1994.6861267089844,"(-391, 5)",0
28,2074.5811462402344,"(-393, -9)",0
28,1352.327823638916,"(-383, -3)",0
28,1355.0126552581787,"(-391, -6)",0
28,1797.1270084381104,"(-380, -2)",0
28,1634.8342895507812,"(-379, 5)",0
28,1545.543909072876,"(-392, -9)",0
28,1800.339937210083,"(-383, -1)",0
28,2033.203363418579,"(-379, -4)",0
28,1481.3547134399414,"(-389, -14)",0
28,1845.1521396636963,"(-387, -1)",0
28,2027.5204181671143,"(-374, 3)",0
29,1380.263328552246,"(-358, -9)",0
29,2228.381395339966,"(-346, -16)",0
29,1530.4090976715088,"(-343, -19)",0
29,2462.212562561035,"(-349, -16)",0
29,1821.1572170257568,"(-365, -7)",0
29,1291.7473316192627,"(-364, -13)",0
29,1382.0858001708984,"(-344, -7)",0
30,1157.0861339569092,"(-316, -3)",0
30,1555.0694465637207,"(-314, -3)",0
30,1056.946039199829,"(-291, -14)",0
30,3287.8942489624023,"(-322, 6)",0
30,1615.0329113006592,"(-302, -18)",0
30,1185.2164268493652,"(-294, -4)",0
30,1147.434949874878,"(-310, -8)",0
30,1306.682825088501,"(-290, -14)",0
30,1245.093584060669,"(-307, -14)",0
30,1268.5954570770264,"(-294, 2)",0
30,1328.6762237548828,"(-296, -8)",0
30,1177.4353981018066,"(-302, 0)",0
30,1367.2947883605957,"(-291, -8)",0
30,1392.0869827270508,"(-314, -14)",0
31,956.171989440918,"(-170, -15)",0
31,1398.3652591705322,"(-196, -14)",0
31,1096.9555377960205,"(-167, -20)",0
31,800.0600337982178,"(-205, -13)",0
31,973.6733436584473,"(-173, -13)",0
31,1019.0742015838623,"(-164, 0)",0
31,757.7388286590576,"(-184, 0)",0
31,889.2874717712402,"(-201, -24)",0
31,987.5867366790771,"(-201, -1)",0
