Permuatation,Time to Complete,Distance Moved,Error
6,729.0534973144531,"(0, 0)",0
6,989.0725612640381,"(0, 0)",0
6,869.0626621246338,"(0, 0)",0
6,429.0316104888916,"(0, 0)",0
6,724.052906036377,"(0, 0)",0
6,853.0635833740234,"(0, 0)",0
6,612.044095993042,"(0, 0)",0
7,1173.4683513641357,"(0, 0)",1
7,767.0581340789795,"(0, 0)",0
7,817.2335624694824,"(0, 0)",0
7,527.5514125823975,"(0, 0)",0
7,407.03344345092773,"(0, 0)",0
7,821.0608959197998,"(0, 0)",0
7,742.0556545257568,"(0, 0)",0
7,427.0305633544922,"(0, 0)",0
7,490.71383476257324,"(0, 0)",0
7,459.0339660644531,"(0, 0)",0
8,1067.8739547729492,"(0, 0)",0
8,2190.913438796997,"(0, 0)",2
8,807.0571422576904,"(0, 0)",0
8,770.463228225708,"(0, 0)",0
8,875.0631809234619,"(0, 0)",0
9,983.2003116607666,"(0, 0)",0
9,1222.0885753631592,"(0, 0)",0
9,678.0617237091064,"(0, 0)",0
9,547.0376014709473,"(0, 0)",0
9,1395.599365234375,"(0, 0)",1
9,873.0645179748535,"(0, 0)",0
9,1090.0824069976807,"(0, 0)",0
10,946.6831684112549,"(0, 0)",0
10,956.7735195159912,"(0, 0)",0
10,1110.7206344604492,"(0, 0)",0
10,848.2122421264648,"(0, 0)",0
10,945.0719356536865,"(0, 0)",0
10,531.0382843017578,"(0, 0)",0
10,838.2093906402588,"(0, 0)",0
10,596.9469547271729,"(0, 0)",0
10,580.0430774688721,"(0, 0)",0
11,622.046947479248,"(0, 0)",0
11,1187.0877742767334,"(0, 0)",0
11,856.0657501220703,"(0, 0)",0
11,958.0705165863037,"(0, 0)",0
11,891.0646438598633,"(0, 0)",0
11,801.0587692260742,"(0, 0)",0
11,600.0447273254395,"(0, 0)",0
11,1053.077220916748,"(0, 0)",0
11,583.1470489501953,"(0, 0)",0
11,593.043327331543,"(0, 0)",0
11,1336.0896110534668,"(0, 0)",0
12,1528.1145572662354,"(0, 0)",0
12,1072.9424953460693,"(0, 0)",0
12,950.1678943634033,"(0, 0)",0
12,1055.079698562622,"(0, 0)",0
12,1344.1011905670166,"(0, 0)",0
12,857.0642471313477,"(0, 0)",0
12,1714.1339778900146,"(0, 0)",1
12,869.0652847290039,"(0, 0)",0
12,1577.1164894104004,"(0, 0)",0
12,1664.1242504119873,"(0, 0)",1
12,1119.084119796753,"(0, 0)",1
12,1121.084451675415,"(0, 0)",0
12,1102.0824909210205,"(0, 0)",0
13,1596.510410308838,"(0, 0)",0
13,838.0589485168457,"(0, 0)",0
13,1455.787181854248,"(0, 0)",1
13,1427.1011352539062,"(0, 0)",1
13,864.0644550323486,"(0, 0)",0
13,779.0589332580566,"(0, 0)",0
14,665.0519371032715,"(0, 0)",0
14,896.066427230835,"(0, 0)",0
14,737.0541095733643,"(0, 0)",0
14,696.049690246582,"(0, 0)",0
14,831.061601638794,"(0, 0)",0
14,760.0533962249756,"(0, 0)",0
14,837.0635509490967,"(0, 0)",0
14,725.0533103942871,"(0, 0)",0
14,614.0453815460205,"(0, 0)",0
15,712.0583057403564,"(0, 0)",0
15,659.6581935882568,"(0, 0)",0
15,945.0671672821045,"(0, 0)",0
15,680.0508499145508,"(0, 0)",0
15,712.498664855957,"(0, 0)",0
15,913.0687713623047,"(0, 0)",0
15,523.5419273376465,"(0, 0)",0
15,1028.0768871307373,"(0, 0)",0
15,424.03340339660645,"(0, 0)",0
15,977.0727157592773,"(0, 0)",0
15,826.0619640350342,"(0, 0)",0
15,518.038272857666,"(0, 0)",0
15,694.0510272979736,"(0, 0)",0
15,641.8333053588867,"(0, 0)",0
15,695.0523853302002,"(0, 0)",0
16,1265.9871578216553,"(0, 0)",0
16,1155.6158065795898,"(0, 0)",0
16,1743.5896396636963,"(0, 0)",1
16,1710.127353668213,"(0, 0)",0
16,841.0589694976807,"(0, 0)",0
16,1418.1044101715088,"(0, 0)",0
16,1211.090326309204,"(0, 0)",0
16,912.0664596557617,"(0, 0)",0
16,784.0576171875,"(0, 0)",0
16,822.0603466033936,"(0, 0)",0
17,938.0557537078857,"(0, 0)",0
17,1098.0327129364014,"(0, 0)",0
17,810.0607395172119,"(0, 0)",0
17,810.0602626800537,"(0, 0)",0
17,1138.0867958068848,"(0, 0)",0
17,851.0630130767822,"(0, 0)",0
17,1157.0868492126465,"(0, 0)",1
17,557.0406913757324,"(0, 0)",0
