Permuatation,Time to Complete,Distance Moved,Error
11,473.13451766967773,"(332, 2)",0
11,572.871208190918,"(228, 2)",0
12,1212.4156951904297,"(-191, -6)",0
12,889.8322582244873,"(-189, -3)",0
12,1417.2859191894531,"(-196, -10)",1
12,598.9789962768555,"(-176, -10)",0
12,636.383056640625,"(-186, -1)",0
12,776.8516540527344,"(-188, -14)",0
12,655.1902294158936,"(-182, -6)",0
13,756.9544315338135,"(-160, 4)",0
13,646.7833518981934,"(-167, -3)",0
13,620.9168434143066,"(-165, -5)",0
13,820.009708404541,"(-184, -11)",0
13,599.895715713501,"(-146, 2)",0
13,864.8815155029297,"(-158, -3)",0
13,659.3759059906006,"(-171, -7)",0
13,1036.254644393921,"(-156, -3)",0
14,1017.667293548584,"(-150, -6)",0
14,704.9610614776611,"(-162, -5)",0
14,703.148603439331,"(-121, -10)",0
14,467.9713249206543,"(-112, -2)",0
14,693.1934356689453,"(-178, -9)",0
14,447.8027820587158,"(-153, 2)",0
14,759.7575187683105,"(-125, 14)",0
14,503.3290386199951,"(-129, 6)",0
14,650.0682830810547,"(-127, 1)",0
14,593.5418605804443,"(-102, -15)",0
14,485.37707328796387,"(-137, 6)",0
14,674.7150421142578,"(-117, 4)",0
14,557.7638149261475,"(-140, -4)",0
14,543.999433517456,"(-113, -10)",0
15,713.4091854095459,"(-149, -34)",0
15,547.6469993591309,"(22, -1)",0
15,493.868350982666,"(-126, 7)",0
15,622.3788261413574,"(-27, -3)",0
15,586.2932205200195,"(10, 3)",0
15,411.90147399902344,"(-10, 1)",0
15,607.3172092437744,"(7, 4)",0
15,400.18773078918457,"(4, 14)",0
15,385.3766918182373,"(6, 4)",0
15,387.87102699279785,"(-80, -1)",0
15,1077.7385234832764,"(35, 2)",1
15,514.2192840576172,"(-101, -21)",0
15,640.0017738342285,"(-145, -14)",0
15,354.21252250671387,"(-119, -7)",0
15,585.00075340271,"(-200, -2)",0
15,664.1771793365479,"(-145, -5)",0
16,850.621223449707,"(325, 5)",0
16,1078.6199569702148,"(327, 4)",0
16,853.3811569213867,"(313, -10)",0
16,1014.7595405578613,"(316, 9)",0
16,1342.2150611877441,"(322, 7)",1
16,1075.8588314056396,"(316, 13)",0
16,826.2872695922852,"(326, 5)",0
17,1050.936222076416,"(335, 5)",0
17,1074.8462677001953,"(330, -4)",0
17,1126.9664764404297,"(341, 6)",0
17,613.3840084075928,"(324, 17)",0
17,905.3163528442383,"(335, -8)",0
17,736.7405891418457,"(310, 0)",0
17,884.3672275543213,"(336, -4)",0
17,720.3805446624756,"(321, -1)",0
17,955.3670883178711,"(307, 9)",0
17,842.8535461425781,"(347, 7)",0
17,1084.2430591583252,"(318, -2)",0
17,738.4119033813477,"(325, 10)",0
17,814.8090839385986,"(339, -8)",0
17,679.1908740997314,"(316, 20)",0
18,959.2494964599609,"(343, -3)",0
18,1019.6702480316162,"(353, 1)",0
18,882.2197914123535,"(352, 17)",0
18,874.6185302734375,"(357, 10)",0
18,558.3233833312988,"(338, 14)",0
18,899.327278137207,"(376, -4)",0
18,745.7244396209717,"(387, 10)",0
18,742.5084114074707,"(375, -2)",0
18,872.4584579467773,"(307, 1)",0
18,718.0652618408203,"(316, 11)",0
18,636.1355781555176,"(366, -12)",0
18,784.055233001709,"(356, 0)",0
18,921.675443649292,"(344, -10)",0
18,729.461669921875,"(325, 1)",0
18,793.3118343353271,"(353, 17)",0
18,776.777982711792,"(372, 54)",0
19,1016.1159038543701,"(366, -2)",1
19,659.691333770752,"(384, -1)",0
19,614.8471832275391,"(373, 14)",0
19,529.1743278503418,"(361, 3)",0
19,551.8834590911865,"(327, -8)",0
19,1094.0020084381104,"(374, 37)",1
20,957.4239253997803,"(-294, -12)",0
20,1104.982614517212,"(-298, -9)",0
20,896.1184024810791,"(-284, -11)",0
20,791.675329208374,"(-286, -9)",0
20,740.1587963104248,"(-290, -10)",0
20,903.6872386932373,"(-290, -2)",0
20,796.1838245391846,"(-294, -11)",0
20,751.4736652374268,"(-282, -15)",0
20,896.6453075408936,"(-282, -6)",0
20,658.1883430480957,"(-281, -3)",0
20,1348.7114906311035,"(-282, -4)",1
20,1107.3503494262695,"(-291, -8)",0
20,914.6955013275146,"(-295, -3)",0
20,949.3844509124756,"(-277, -7)",0
21,773.4992504119873,"(-260, -4)",0
21,946.7215538024902,"(-256, 0)",0
21,730.3330898284912,"(-268, -7)",0
21,629.8754215240479,"(-275, -16)",0
21,805.6769371032715,"(-283, -5)",0
21,894.4888114929199,"(-260, 0)",0
21,661.0774993896484,"(-246, -10)",0
21,721.7450141906738,"(-272, -6)",0
21,691.084623336792,"(-269, -4)",0
21,761.420488357544,"(-263, 7)",0
21,858.3462238311768,"(-241, -7)",0
21,688.08913230896,"(-257, -11)",0
21,1056.894302368164,"(-272, -10)",0
22,736.868143081665,"(-222, -7)",0
22,827.498197555542,"(-221, -4)",0
22,790.837287902832,"(-226, -4)",0
22,763.2284164428711,"(-222, -26)",0
22,782.3457717895508,"(-218, -20)",0
22,1069.9794292449951,"(-254, -15)",1
22,781.6927433013916,"(-183, -9)",0
22,697.1380710601807,"(-227, -1)",0
22,675.6291389465332,"(-212, -24)",0
22,920.5219745635986,"(-230, -9)",1
22,651.6976356506348,"(-203, -5)",0
23,457.3934078216553,"(-221, -17)",0
23,912.8572940826416,"(-87, -7)",0
23,541.903018951416,"(-86, 10)",0
23,396.3124752044678,"(-121, -4)",0
23,501.373291015625,"(-130, -4)",0
23,647.2444534301758,"(-151, 39)",0
23,470.14570236206055,"(-174, -12)",0
23,483.5822582244873,"(-199, -5)",0
23,660.5687141418457,"(-149, -25)",0
23,497.77674674987793,"(-181, -14)",0
23,463.3207321166992,"(-118, -11)",0
24,984.3184947967529,"(410, 1)",0
24,1091.2020206451416,"(406, 12)",0
24,780.3623676300049,"(406, -1)",0
24,907.5703620910645,"(427, 10)",0
24,964.6453857421875,"(413, 1)",0
24,1004.3032169342041,"(401, 0)",0
24,822.0458030700684,"(426, -6)",0
24,797.0333099365234,"(422, 4)",0
24,668.9145565032959,"(423, 11)",0
24,1177.30712890625,"(422, 1)",0
24,1038.820505142212,"(412, 6)",0
24,1176.9897937774658,"(423, 7)",0
25,1065.3154850006104,"(436, 11)",0
25,921.6651916503906,"(424, 0)",0
25,709.5675468444824,"(415, 23)",0
25,969.9385166168213,"(444, -3)",0
25,791.1965847015381,"(454, 12)",0
25,687.8836154937744,"(440, 19)",0
25,853.9807796478271,"(444, -9)",0
25,777.0583629608154,"(432, 5)",0
25,936.4120960235596,"(414, 11)",0
25,1182.1389198303223,"(462, -12)",0
26,739.3217086791992,"(458, 20)",0
26,943.1402683258057,"(503, -17)",0
26,838.6034965515137,"(498, 23)",0
26,843.5750007629395,"(472, 14)",0
26,890.0470733642578,"(432, -5)",0
26,942.4879550933838,"(457, 6)",0
26,698.9099979400635,"(418, -2)",0
26,868.1902885437012,"(437, 10)",0
26,1200.0389099121094,"(519, 20)",1
27,762.6335620880127,"(541, -9)",0
27,792.3014163970947,"(499, -44)",0
27,571.3536739349365,"(464, 14)",0
27,949.1279125213623,"(452, 23)",1
28,1003.0434131622314,"(-389, 4)",0
28,875.0500679016113,"(-387, -2)",0
28,1075.6065845489502,"(-388, 3)",0
28,1132.5368881225586,"(-387, -9)",0
28,1039.424180984497,"(-385, -9)",0
28,912.3144149780273,"(-382, -1)",0
28,1035.5792045593262,"(-385, -7)",0
29,956.019401550293,"(-366, -20)",0
29,795.2172756195068,"(-356, -14)",0
29,840.7142162322998,"(-387, -8)",0
29,821.8467235565186,"(-378, -14)",0
29,805.138349533081,"(-351, -4)",0
29,931.5981864929199,"(-367, -21)",0
29,1066.2477016448975,"(-360, -12)",0
30,885.5311870574951,"(-320, -2)",0
30,746.8974590301514,"(-332, -1)",0
30,657.092809677124,"(-304, -3)",0
30,739.7627830505371,"(-332, -2)",0
30,628.6101341247559,"(-280, -2)",0
30,812.1311664581299,"(-386, -16)",0
30,594.8843955993652,"(-304, -11)",0
30,921.0593700408936,"(-321, 3)",0
30,752.8214454650879,"(-319, -14)",0
31,622.5099563598633,"(-200, -21)",0
31,1114.3414974212646,"(-185, -6)",1
31,481.93907737731934,"(-227, -15)",0
31,688.4551048278809,"(-197, 9)",0
31,490.44203758239746,"(-182, -23)",0
31,501.19614601135254,"(-215, -15)",0
31,600.3818511962891,"(-195, -18)",0
31,704.4680118560791,"(-231, -16)",0
31,576.2538909912109,"(-182, 7)",0
