Permuatation,Time to Complete,Distance Moved,Error
23,552.5262355804443,"(-188, -33)",0
23,521.1098194122314,"(-112, 0)",0
23,1254.4701099395752,"(-163, -65)",0
24,4055.09090423584,"(427, -3)",0
24,1506.1240196228027,"(413, 11)",0
24,1491.5649890899658,"(411, -1)",0
24,12286.55982017517,"(416, 1)",0
24,2153.6941528320312,"(418, 5)",1
24,1322.7529525756836,"(417, 11)",0
24,1278.5558700561523,"(425, -1)",0
24,1153.5110473632812,"(422, -7)",0
24,1161.473035812378,"(422, -2)",0
24,1361.581802368164,"(426, -4)",0
24,1532.3469638824463,"(415, -10)",0
24,1061.6357326507568,"(416, -4)",0
24,3132.107734680176,"(419, -2)",0
25,1193.9408779144287,"(415, -4)",0
25,1657.9430103302002,"(407, 1)",0
25,1883.800983428955,"(426, -4)",0
25,1275.8960723876953,"(460, -13)",0
25,1399.1832733154297,"(440, 1)",0
25,939.1648769378662,"(438, -9)",0
25,965.5492305755615,"(425, 13)",0
25,1160.1769924163818,"(428, 1)",0
25,4167.325973510742,"(433, -1)",0
25,1098.7749099731445,"(400, -6)",0
25,1367.1550750732422,"(442, -9)",0
25,1443.1977272033691,"(437, 14)",0
25,976.3181209564209,"(433, 5)",0
25,1272.716760635376,"(446, -2)",0
25,1246.3741302490234,"(444, -11)",0
26,1183.0801963806152,"(452, 0)",0
26,1505.0981044769287,"(426, -37)",0
26,3821.1309909820557,"(436, 5)",0
26,951.1220455169678,"(452, -12)",0
26,851.5210151672363,"(409, -25)",0
26,768.8016891479492,"(444, -39)",0
26,942.8749084472656,"(447, 3)",0
26,1311.4781379699707,"(436, -24)",0
26,929.0280342102051,"(418, -17)",0
27,1301.6948699951172,"(450, -23)",0
27,941.9951438903809,"(414, 2)",0
27,783.682107925415,"(463, 5)",0
27,1031.8028926849365,"(422, 14)",0
27,817.4920082092285,"(419, 7)",0
27,2478.8408279418945,"(445, -124)",0
28,3093.5428142547607,"(-381, -4)",0
28,1337.6209735870361,"(-377, -6)",0
28,750.8370876312256,"(-394, 0)",0
28,1100.3940105438232,"(-385, 4)",0
28,1291.3761138916016,"(-396, 1)",0
28,1145.9519863128662,"(-378, -7)",0
28,1546.7479228973389,"(-390, -6)",0
29,834.1267108917236,"(-345, -1)",0
29,1648.9248275756836,"(-381, 20)",0
29,1610.2893352508545,"(-374, 16)",0
29,1411.4551544189453,"(-392, -5)",0
29,1649.9252319335938,"(-381, 2)",0
29,916.1858558654785,"(-365, -20)",0
29,1214.7409915924072,"(-362, -4)",0
29,1229.4561862945557,"(-353, -6)",0
29,970.0031280517578,"(-372, 3)",0
29,884.3631744384766,"(-363, -6)",0
29,1367.7868843078613,"(-386, -12)",0
29,1164.243221282959,"(-356, -18)",0
30,1218.4271812438965,"(-361, 19)",0
30,1524.846076965332,"(-381, 1)",0
30,1640.5272483825684,"(-334, -4)",0
30,808.2389831542969,"(-373, 1)",0
30,730.330228805542,"(-301, -16)",0
30,761.5067958831787,"(-291, -3)",0
30,1278.5980701446533,"(-311, -9)",0
30,1167.471170425415,"(-336, -38)",0
30,1080.617904663086,"(-331, 10)",0
31,775.9442329406738,"(-257, -56)",0
31,720.444917678833,"(-259, 47)",0
31,866.8179512023926,"(-248, 37)",0
31,1934.9050521850586,"(-394, -116)",0
31,898.5967636108398,"(-276, 0)",0
31,1023.6220359802246,"(-202, -12)",0
31,1229.2060852050781,"(-217, 68)",0
31,860.5899810791016,"(-172, -14)",0
31,918.7378883361816,"(-334, -56)",0
