Permuatation,Time to Complete,Distance Moved,Error
7,448.01807403564453,"(0, 0)",0
8,1045.048475265503,"(0, 0)",0
8,1028.649091720581,"(0, 0)",0
8,1442.7964687347412,"(0, 0)",1
8,930.3708076477051,"(0, 0)",0
8,641.0293579101562,"(0, 0)",0
8,749.0644454956055,"(0, 0)",0
8,700.1667022705078,"(0, 0)",0
8,431.7288398742676,"(0, 0)",0
9,585.0422382354736,"(0, 0)",0
9,744.5688247680664,"(0, 0)",0
9,748.0366230010986,"(0, 0)",1
9,879.554033279419,"(0, 0)",0
9,750.9586811065674,"(0, 0)",0
9,895.0579166412354,"(0, 0)",0
9,621.3929653167725,"(0, 0)",0
9,752.178430557251,"(0, 0)",0
9,799.6549606323242,"(0, 0)",0
9,909.7721576690674,"(0, 0)",0
9,564.3796920776367,"(0, 0)",0
9,509.0219974517822,"(0, 0)",0
9,956.0530185699463,"(0, 0)",1
9,411.3354682922363,"(0, 0)",0
9,705.9183120727539,"(0, 0)",0
10,640.0299072265625,"(0, 0)",1
10,517.2922611236572,"(0, 0)",0
10,836.3039493560791,"(0, 0)",1
10,637.9532814025879,"(0, 0)",0
10,900.5320072174072,"(0, 0)",2
10,469.97928619384766,"(0, 0)",0
10,626.0285377502441,"(0, 0)",1
10,570.0259208679199,"(0, 0)",0
10,904.3362140655518,"(0, 0)",1
10,456.08019828796387,"(0, 0)",0
10,557.4090480804443,"(0, 0)",0
11,614.0270233154297,"(0, 0)",0
11,454.71692085266113,"(0, 0)",0
11,541.7046546936035,"(0, 0)",0
11,570.4283714294434,"(0, 0)",0
11,399.829626083374,"(0, 0)",0
11,447.0181465148926,"(0, 0)",0
11,425.66585540771484,"(0, 0)",0
11,641.3617134094238,"(0, 0)",0
11,447.0171928405762,"(0, 0)",0
11,468.0209159851074,"(0, 0)",0
12,830.4753303527832,"(0, 0)",0
12,987.2860908508301,"(0, 0)",0
12,1016.0491466522217,"(0, 0)",1
12,565.0618076324463,"(0, 0)",0
12,612.0734214782715,"(0, 0)",0
12,1020.0438499450684,"(0, 0)",1
12,738.365888595581,"(0, 0)",0
12,787.9855632781982,"(0, 0)",1
12,1641.8895721435547,"(0, 0)",2
12,685.7833862304688,"(0, 0)",0
13,688.143253326416,"(0, 0)",0
13,550.9903430938721,"(0, 0)",0
13,483.02149772644043,"(0, 0)",0
13,776.740550994873,"(0, 0)",0
13,729.3796539306641,"(0, 0)",0
13,833.0192565917969,"(0, 0)",0
13,986.5176677703857,"(0, 0)",1
13,521.9826698303223,"(0, 0)",0
13,439.6035671234131,"(0, 0)",0
13,611.9441986083984,"(0, 0)",0
13,820.0442790985107,"(0, 0)",1
13,730.0362586975098,"(0, 0)",0
14,427.54149436950684,"(0, 0)",0
14,768.3231830596924,"(0, 0)",0
14,678.032398223877,"(0, 0)",0
14,571.6841220855713,"(0, 0)",0
14,465.54040908813477,"(0, 0)",0
14,494.0316677093506,"(0, 0)",0
14,405.28059005737305,"(0, 0)",0
14,530.0250053405762,"(0, 0)",0
14,513.0410194396973,"(0, 0)",0
15,636.0287666320801,"(0, 0)",0
15,435.20164489746094,"(0, 0)",0
15,697.9551315307617,"(0, 0)",0
15,551.0275363922119,"(0, 0)",0
15,708.0557346343994,"(0, 0)",1
15,351.0174751281738,"(0, 0)",0
15,368.5569763183594,"(0, 0)",0
15,449.0227699279785,"(0, 0)",0
15,394.7162628173828,"(0, 0)",0
15,422.01733589172363,"(0, 0)",0
15,339.8423194885254,"(0, 0)",0
16,1294.877529144287,"(0, 0)",0
16,1032.5500965118408,"(0, 0)",0
16,1542.1230792999268,"(0, 0)",2
16,900.3758430480957,"(0, 0)",0
16,814.6653175354004,"(0, 0)",0
16,830.4407596588135,"(0, 0)",1
16,1103.2075881958008,"(0, 0)",0
16,872.3146915435791,"(0, 0)",0
16,1260.448694229126,"(0, 0)",2
16,961.4384174346924,"(0, 0)",0
16,816.2753582000732,"(0, 0)",0
16,1792.4573421478271,"(0, 0)",3
16,902.0431041717529,"(0, 0)",0
17,1104.9625873565674,"(0, 0)",0
17,747.2579479217529,"(0, 0)",0
17,544.7959899902344,"(0, 0)",0
17,573.1768608093262,"(0, 0)",0
17,808.8188171386719,"(0, 0)",0
17,759.164571762085,"(0, 0)",1
17,894.9098587036133,"(0, 0)",1
17,747.9982376098633,"(0, 0)",0
17,672.0285415649414,"(0, 0)",0
17,700.0207901000977,"(0, 0)",1
17,873.6352920532227,"(0, 0)",1
18,549.2165088653564,"(0, 0)",0
18,971.7066287994385,"(0, 0)",0
18,769.0370082855225,"(0, 0)",0
18,496.0215091705322,"(0, 0)",0
18,819.0395832061768,"(0, 0)",0
18,633.0306529998779,"(0, 0)",0
18,615.6463623046875,"(0, 0)",0
18,893.0408954620361,"(0, 0)",1
18,1162.0509624481201,"(0, 0)",1
18,578.148365020752,"(0, 0)",0
19,4661.978483200073,"(0, 0)",0
19,528.2793045043945,"(0, 0)",0
19,442.0204162597656,"(0, 0)",0
19,512.0754241943359,"(0, 0)",0
19,805.8149814605713,"(0, 0)",0
19,475.15082359313965,"(0, 0)",0
19,2225.03924369812,"(0, 0)",0
19,603.9400100708008,"(0, 0)",0
20,1163.4714603424072,"(0, 0)",0
20,826.8392086029053,"(0, 0)",0
20,598.4268188476562,"(0, 0)",0
20,1121.0620403289795,"(0, 0)",1
20,711.4672660827637,"(0, 0)",0
20,1959.0864181518555,"(0, 0)",2
21,583.364725112915,"(0, 0)",0
21,760.3487968444824,"(0, 0)",0
21,691.9844150543213,"(0, 0)",0
21,694.033145904541,"(0, 0)",0
21,706.3205242156982,"(0, 0)",0
21,960.4361057281494,"(0, 0)",1
21,784.0378284454346,"(0, 0)",1
21,531.0237407684326,"(0, 0)",0
21,632.744312286377,"(0, 0)",0
21,899.5029926300049,"(0, 0)",1
21,637.0306015014648,"(0, 0)",0
21,515.5184268951416,"(0, 0)",0
21,564.5115375518799,"(0, 0)",0
21,524.024248123169,"(0, 0)",0
21,537.5511646270752,"(0, 0)",0
22,538.4199619293213,"(0, 0)",0
22,441.0281181335449,"(0, 0)",0
22,759.1278553009033,"(0, 0)",0
22,517.7295207977295,"(0, 0)",0
22,794.0382957458496,"(0, 0)",0
22,744.0288066864014,"(0, 0)",0
22,553.8544654846191,"(0, 0)",0
22,574.9080181121826,"(0, 0)",0
22,536.0212326049805,"(0, 0)",0
22,458.97889137268066,"(0, 0)",0
22,429.3169975280762,"(0, 0)",0
23,375.9119510650635,"(0, 0)",0
23,390.5947208404541,"(0, 0)",0
23,489.02297019958496,"(0, 0)",0
23,448.14348220825195,"(0, 0)",0
23,473.9065170288086,"(0, 0)",0
23,383.73279571533203,"(0, 0)",0
23,450.02055168151855,"(0, 0)",0
23,469.1622257232666,"(0, 0)",0
23,654.0310382843018,"(0, 0)",1
24,1132.0619583129883,"(0, 0)",0
24,971.0755348205566,"(0, 0)",0
24,1057.051181793213,"(0, 0)",0
24,1544.3885326385498,"(0, 0)",2
24,993.0551052093506,"(0, 0)",0
24,1019.0732479095459,"(0, 0)",0
24,1138.474464416504,"(0, 0)",0
25,1388.0624771118164,"(0, 0)",1
25,1151.7384052276611,"(0, 0)",0
25,1002.5086402893066,"(0, 0)",0
25,756.6494941711426,"(0, 0)",0
25,1521.008014678955,"(0, 0)",1
25,780.4214954376221,"(0, 0)",0
25,724.6038913726807,"(0, 0)",0
25,724.9264717102051,"(0, 0)",0
25,1071.312665939331,"(0, 0)",1
25,734.0366840362549,"(0, 0)",0
25,1019.6468830108643,"(0, 0)",0
26,1180.4635524749756,"(0, 0)",0
26,855.8046817779541,"(0, 0)",0
26,557.081937789917,"(0, 0)",0
26,676.2652397155762,"(0, 0)",0
26,927.0997047424316,"(0, 0)",0
26,741.3723468780518,"(0, 0)",0
26,629.561185836792,"(0, 0)",0
26,566.9136047363281,"(0, 0)",0
26,603.0488014221191,"(0, 0)",0
27,582.2868347167969,"(0, 0)",0
27,694.9670314788818,"(0, 0)",0
27,860.4965209960938,"(0, 0)",1
27,765.8846378326416,"(0, 0)",0
27,485.6722354888916,"(0, 0)",0
27,487.1482849121094,"(0, 0)",0
27,531.0256481170654,"(0, 0)",0
27,655.7495594024658,"(0, 0)",0
27,412.60218620300293,"(0, 0)",0
27,519.2413330078125,"(0, 0)",0
27,496.0217475891113,"(0, 0)",0
27,511.258602142334,"(0, 0)",0
28,873.8889694213867,"(0, 0)",0
28,1478.2938957214355,"(0, 0)",1
28,968.1918621063232,"(0, 0)",0
28,1572.3438262939453,"(0, 0)",1
28,855.1464080810547,"(0, 0)",0
28,1403.1689167022705,"(0, 0)",2
28,1878.0806064605713,"(0, 0)",3
28,761.7447376251221,"(0, 0)",0
28,1290.097951889038,"(0, 0)",1
28,992.1135902404785,"(0, 0)",1
28,579.026460647583,"(0, 0)",0
29,501.56140327453613,"(0, 0)",0
29,687.0307922363281,"(0, 0)",0
29,716.6776657104492,"(0, 0)",0
29,1011.9307041168213,"(0, 0)",1
29,782.1645736694336,"(0, 0)",0
29,709.9149227142334,"(0, 0)",0
29,500.02336502075195,"(0, 0)",0
29,1434.7388744354248,"(0, 0)",2
30,718.2424068450928,"(0, 0)",1
30,603.0285358428955,"(0, 0)",0
30,809.9558353424072,"(0, 0)",0
30,666.0928726196289,"(0, 0)",0
30,586.0280990600586,"(0, 0)",0
30,762.9213333129883,"(0, 0)",0
30,845.9506034851074,"(0, 0)",0
30,953.0205726623535,"(0, 0)",1
30,826.0231018066406,"(0, 0)",0
30,581.7751884460449,"(0, 0)",0
30,872.1466064453125,"(0, 0)",1
30,1591.7456150054932,"(0, 0)",2
30,510.0269317626953,"(0, 0)",0
30,443.71867179870605,"(0, 0)",0
30,515.4733657836914,"(0, 0)",0
30,539.6714210510254,"(0, 0)",0
30,806.3962459564209,"(0, 0)",0
31,445.0228214263916,"(0, 0)",0
31,506.0255527496338,"(0, 0)",0
31,419.50535774230957,"(0, 0)",0
31,412.020206451416,"(0, 0)",0
31,407.2070121765137,"(0, 0)",0
31,504.18758392333984,"(0, 0)",0
31,510.0293159484863,"(0, 0)",0
