Permuatation,Time to Complete,Distance Moved,Error
8,1806.459665298462,"(227, 7)",0
8,1051.8078804016113,"(223, 2)",0
8,844.566822052002,"(220, 5)",0
8,1508.7804794311523,"(206, -2)",0
9,936.1326694488525,"(230, -2)",0
9,1142.775535583496,"(244, 3)",0
9,1313.0085468292236,"(244, -19)",0
9,765.225887298584,"(248, 11)",0
9,814.5508766174316,"(229, -8)",0
9,1040.2436256408691,"(245, 7)",0
9,809.5188140869141,"(233, -9)",0
9,1291.9137477874756,"(216, 2)",0
9,1045.795202255249,"(249, -2)",0
10,793.2388782501221,"(273, 11)",0
10,912.0218753814697,"(259, 16)",0
10,871.2456226348877,"(241, 15)",0
10,714.9403095245361,"(280, 2)",0
10,860.0597381591797,"(265, 6)",0
10,1321.1922645568848,"(318, 5)",0
10,784.8362922668457,"(261, 5)",0
10,723.6113548278809,"(226, -4)",0
10,953.4499645233154,"(277, -1)",0
11,791.2828922271729,"(260, 44)",0
11,783.2021713256836,"(262, 10)",0
11,697.2477436065674,"(306, -1)",0
11,957.2136402130127,"(274, -18)",0
11,627.1388530731201,"(291, 10)",0
11,794.074535369873,"(351, 11)",0
11,698.5299587249756,"(243, 9)",0
11,741.5471076965332,"(296, -13)",0
11,971.9235897064209,"(314, 20)",0
12,894.9539661407471,"(-189, -1)",0
12,727.3647785186768,"(-182, 3)",0
12,1157.2306156158447,"(-191, -12)",0
12,1678.9891719818115,"(-189, -6)",0
12,965.1815891265869,"(-188, -3)",0
12,1056.6885471343994,"(-198, 2)",0
12,1163.334846496582,"(-193, -6)",0
12,1123.5928535461426,"(-190, 6)",0
12,1358.896255493164,"(-180, 4)",0
12,1184.2482089996338,"(-180, -5)",0
13,1202.8520107269287,"(-153, -9)",0
13,888.1545066833496,"(-172, -12)",0
13,844.0520763397217,"(-158, -3)",0
13,912.168025970459,"(-182, -9)",0
13,684.3254566192627,"(-164, -8)",0
13,770.5328464508057,"(-154, 1)",0
13,892.9347991943359,"(-155, 1)",0
13,1975.8756160736084,"(-183, -6)",1
13,1051.421880722046,"(-173, 1)",0
13,817.7814483642578,"(-157, 5)",0
13,1172.5687980651855,"(-172, 1)",0
13,1108.50191116333,"(-170, -2)",0
13,955.5244445800781,"(-163, -11)",0
14,632.1706771850586,"(-193, -21)",0
14,918.0829524993896,"(-120, -24)",0
14,1093.7860012054443,"(-106, -10)",0
14,856.6300868988037,"(-178, -2)",0
14,613.1319999694824,"(-167, 1)",0
14,608.4561347961426,"(-152, -8)",0
14,841.2725925445557,"(-158, -7)",0
14,775.8429050445557,"(-129, -8)",0
14,626.7728805541992,"(-129, 5)",0
14,896.9392776489258,"(-123, -9)",0
15,624.6700286865234,"(-164, -24)",0
15,866.257905960083,"(-180, 0)",0
15,646.3968753814697,"(-15, -7)",0
15,624.5503425598145,"(-116, -6)",0
15,1342.0639038085938,"(-81, 24)",0
15,538.1584167480469,"(-4, -12)",0
15,904.0853977203369,"(-63, -9)",0
15,697.5901126861572,"(-87, -8)",0
15,762.9427909851074,"(-33, -6)",0
15,835.2792263031006,"(-112, 5)",0
15,635.5884075164795,"(-60, 0)",0
15,1131.7942142486572,"(-127, 8)",0
16,1180.1550388336182,"(317, 3)",0
16,1040.632963180542,"(323, 11)",0
16,1042.9365634918213,"(331, 3)",0
16,1301.867961883545,"(312, -1)",0
16,1619.692087173462,"(305, 6)",0
16,1358.100175857544,"(326, -7)",0
16,1258.2361698150635,"(312, 6)",0
16,1933.8724613189697,"(326, 1)",1
17,1224.7538566589355,"(323, 14)",0
17,1057.3704242706299,"(328, 3)",0
17,926.7351627349854,"(343, -12)",0
17,1027.679681777954,"(342, -15)",0
17,1182.9686164855957,"(320, 12)",0
18,1051.513910293579,"(362, -6)",0
18,1068.528175354004,"(356, -1)",0
18,769.9470520019531,"(323, 4)",0
18,923.0568408966064,"(350, 5)",0
18,905.1806926727295,"(320, -4)",0
18,1258.6731910705566,"(380, -3)",0
18,812.7584457397461,"(334, -1)",0
18,798.569917678833,"(313, -15)",0
18,1117.1655654907227,"(339, -27)",0
19,1083.3041667938232,"(383, 37)",0
19,1594.1190719604492,"(360, 6)",0
19,938.9972686767578,"(386, -4)",0
19,891.2043571472168,"(362, 59)",0
19,864.7127151489258,"(448, -105)",0
19,689.5055770874023,"(364, 13)",0
19,1251.3833045959473,"(419, 23)",0
19,1001.2202262878418,"(369, 17)",0
20,1243.4985637664795,"(-269, -8)",0
20,992.8326606750488,"(-294, -8)",0
20,1061.3174438476562,"(-292, -3)",0
20,988.2621765136719,"(-282, -5)",0
20,1423.4111309051514,"(-299, -12)",0
20,1207.7326774597168,"(-283, -10)",0
20,1144.8609828948975,"(-291, -11)",0
20,1234.724760055542,"(-287, -5)",0
20,1049.041509628296,"(-276, -3)",0
20,1119.8484897613525,"(-300, 3)",0
20,1459.7980976104736,"(-292, -3)",0
20,1286.6089344024658,"(-290, -9)",0
20,1009.2685222625732,"(-273, 9)",0
20,1369.8360919952393,"(-288, -9)",0
21,872.1771240234375,"(-276, -4)",0
21,765.8569812774658,"(-259, 3)",0
21,946.9659328460693,"(-256, 0)",0
21,1541.9375896453857,"(-264, -2)",0
21,1298.7682819366455,"(-255, -2)",0
21,1055.4723739624023,"(-263, 2)",0
21,959.9120616912842,"(-255, 11)",0
21,904.7307968139648,"(-261, 7)",0
21,1067.453384399414,"(-278, 3)",0
22,1103.459358215332,"(-203, -37)",0
22,877.0003318786621,"(-214, -20)",0
22,976.9384860992432,"(-224, -6)",0
22,957.6942920684814,"(-241, -7)",0
22,1005.6276321411133,"(-239, -16)",0
22,669.4324016571045,"(-234, 15)",0
22,1111.9980812072754,"(-218, 0)",0
22,911.1974239349365,"(-232, 2)",0
22,1009.7839832305908,"(-195, 4)",0
22,945.8410739898682,"(-257, -10)",0
22,760.5366706848145,"(-224, 11)",0
22,805.3832054138184,"(-219, 15)",0
23,809.8969459533691,"(-152, -13)",0
23,560.2471828460693,"(-225, -20)",0
23,821.0394382476807,"(-100, -1)",0
23,827.247142791748,"(-145, -20)",0
24,1235.5046272277832,"(417, 5)",0
24,1197.338581085205,"(403, 7)",0
24,1239.649772644043,"(426, 0)",0
24,1110.6104850769043,"(429, 8)",0
24,1615.037441253662,"(413, 10)",0
24,1374.2032051086426,"(409, -5)",0
24,1184.0863227844238,"(415, 1)",0
24,1233.6385250091553,"(421, -5)",0
24,1708.7805271148682,"(424, 6)",0
25,1082.1640491485596,"(404, 5)",0
25,1070.6110000610352,"(429, 6)",0
25,1351.8507480621338,"(420, -2)",0
25,1051.997423171997,"(420, -6)",0
26,999.8502731323242,"(445, 19)",0
26,1035.937786102295,"(472, 7)",0
26,842.0565128326416,"(432, 12)",0
26,945.9762573242188,"(510, 5)",0
26,1206.1223983764648,"(490, 5)",0
26,1050.898551940918,"(443, -9)",0
26,840.2130603790283,"(475, 6)",0
26,1066.415786743164,"(484, -8)",0
26,861.3250255584717,"(442, -5)",0
26,942.0266151428223,"(431, 0)",0
26,1017.4272060394287,"(477, 0)",0
26,1078.9196491241455,"(508, -17)",0
26,926.9771575927734,"(474, 18)",0
26,794.3844795227051,"(439, -11)",0
26,1149.2040157318115,"(480, -4)",0
26,963.2811546325684,"(431, -7)",0
26,980.6563854217529,"(438, 2)",0
26,1072.5047588348389,"(465, 1)",0
27,1013.0441188812256,"(475, 18)",0
27,773.256778717041,"(435, 27)",0
27,792.7978038787842,"(463, 21)",0
27,927.5436401367188,"(480, 24)",0
27,810.0330829620361,"(479, 13)",0
27,736.3810539245605,"(491, -22)",0
27,717.4084186553955,"(471, 15)",0
27,1060.4197978973389,"(505, 24)",0
27,961.3251686096191,"(459, -10)",0
27,1000.9331703186035,"(497, -30)",0
28,944.1432952880859,"(-395, -3)",0
28,960.1359367370605,"(-392, 0)",0
28,2007.4763298034668,"(-385, 3)",0
28,1749.41086769104,"(-377, -9)",0
28,1786.09299659729,"(-380, -11)",1
28,1293.9643859863281,"(-382, -1)",0
28,1331.2623500823975,"(-382, -1)",0
28,1234.4579696655273,"(-389, -1)",0
28,1334.6803188323975,"(-390, 7)",0
28,1057.4162006378174,"(-395, 6)",0
28,1063.3065700531006,"(-376, 9)",0
28,1370.89204788208,"(-379, -1)",0
28,1140.989065170288,"(-372, 4)",0
29,1077.1911144256592,"(-373, -12)",0
29,912.6119613647461,"(-360, -9)",0
29,1076.6558647155762,"(-375, -12)",0
29,1000.114917755127,"(-355, -4)",0
29,1046.424388885498,"(-348, -5)",0
29,987.8623485565186,"(-381, -9)",0
29,1041.5701866149902,"(-355, 1)",0
29,906.1214923858643,"(-374, -1)",0
29,1216.6612148284912,"(-352, -4)",0
29,1148.6995220184326,"(-381, -6)",0
29,912.6596450805664,"(-372, 7)",0
29,883.2018375396729,"(-353, -3)",0
29,1493.5414791107178,"(-371, -5)",0
30,1085.34574508667,"(-318, -20)",0
30,1086.136817932129,"(-315, -23)",0
30,825.6504535675049,"(-281, -17)",0
30,1332.1354389190674,"(-293, -14)",0
30,1028.7153720855713,"(-316, -5)",0
30,816.9476985931396,"(-322, 8)",0
30,989.0577793121338,"(-340, -27)",0
30,1095.5097675323486,"(-374, -20)",0
30,937.086820602417,"(-307, 8)",0
30,909.235954284668,"(-314, -2)",0
30,975.0194549560547,"(-319, -4)",0
30,980.1146984100342,"(-312, -8)",0
30,853.2369136810303,"(-334, -9)",0
30,825.0515460968018,"(-329, -2)",0
30,1366.4555549621582,"(-373, -12)",0
31,972.6343154907227,"(-226, -20)",0
31,801.7961978912354,"(-210, -12)",0
31,700.0610828399658,"(-209, -12)",0
31,1111.5775108337402,"(-276, -23)",0
31,1004.7698020935059,"(-227, -15)",0
