Permuatation,Time to Complete,Distance Moved,Error
8,1319.6401596069336,"(226, 5)",0
8,807.8668117523193,"(226, 1)",0
8,1057.9147338867188,"(215, 5)",0
8,650.4652500152588,"(218, 3)",0
9,824.1140842437744,"(224, -11)",0
9,666.2275791168213,"(207, 11)",0
9,810.5957508087158,"(218, 6)",0
9,696.2459087371826,"(230, 4)",0
9,911.4217758178711,"(232, -12)",0
9,798.1557846069336,"(232, 2)",0
9,934.598445892334,"(224, 8)",0
9,668.3070659637451,"(241, 5)",0
9,723.8016128540039,"(239, 5)",0
9,981.8859100341797,"(232, 0)",0
9,673.3367443084717,"(236, -1)",0
9,1149.6918201446533,"(227, -5)",0
10,543.8480377197266,"(233, -10)",0
10,867.5482273101807,"(238, -7)",0
10,683.3229064941406,"(295, 14)",0
10,531.1942100524902,"(306, -4)",0
10,787.7469062805176,"(236, 7)",0
10,750.4580020904541,"(255, 12)",0
10,560.723066329956,"(223, 13)",0
10,826.4720439910889,"(243, 13)",0
11,755.3720474243164,"(249, -20)",0
11,464.65110778808594,"(210, 0)",0
11,459.69510078430176,"(304, 13)",0
11,652.8415679931641,"(309, 18)",0
11,615.5362129211426,"(258, 3)",0
11,549.6530532836914,"(301, 9)",0
11,479.88295555114746,"(330, 2)",0
11,789.8666858673096,"(320, 7)",0
11,485.7292175292969,"(349, 10)",0
12,791.2626266479492,"(-172, 0)",0
12,995.1338768005371,"(-196, 4)",0
12,1166.2652492523193,"(-191, -3)",0
12,1300.8084297180176,"(-193, 5)",0
12,1057.431697845459,"(-197, 7)",0
12,981.9445610046387,"(-179, 2)",0
12,794.6734428405762,"(-195, 10)",0
12,1490.9400939941406,"(-175, 1)",1
12,815.4404163360596,"(-200, 0)",0
12,880.5577754974365,"(-188, -5)",0
12,1277.0888805389404,"(-190, 3)",0
12,985.2285385131836,"(-191, 1)",0
12,671.2436676025391,"(-191, -1)",0
12,799.2169857025146,"(-189, 3)",0
12,923.8705635070801,"(-194, -4)",0
12,959.5654010772705,"(-186, 6)",0
12,845.7090854644775,"(-189, 2)",0
13,889.075517654419,"(-200, 4)",0
13,643.4593200683594,"(-185, 6)",0
13,589.8568630218506,"(-172, 5)",0
13,640.2525901794434,"(-167, 3)",0
13,802.6821613311768,"(-188, 6)",0
13,1017.5750255584717,"(-147, 7)",0
13,877.1872520446777,"(-155, -4)",0
13,732.128381729126,"(-179, 2)",0
13,806.0610294342041,"(-175, 0)",0
13,993.3309555053711,"(-179, 5)",0
14,619.4760799407959,"(-175, 5)",0
14,696.2897777557373,"(-114, 14)",0
14,461.1053466796875,"(-131, 17)",0
14,590.9702777862549,"(-147, -7)",0
14,592.0546054840088,"(-74, -10)",0
14,601.8786430358887,"(-148, 15)",0
14,758.2035064697266,"(-110, 3)",0
14,858.2119941711426,"(-135, -2)",0
14,734.2264652252197,"(-132, 3)",0
14,776.8740653991699,"(-93, 3)",0
14,536.9458198547363,"(-119, 6)",0
14,644.6058750152588,"(-184, 9)",0
14,509.9160671234131,"(-167, -1)",0
15,379.86063957214355,"(-142, 10)",0
15,824.0776062011719,"(-22, 15)",0
15,371.33097648620605,"(-101, -7)",0
15,681.5714836120605,"(-14, 4)",0
15,659.0406894683838,"(-7, 1)",0
15,419.30484771728516,"(-117, -5)",0
15,465.09432792663574,"(17, 6)",0
15,611.8059158325195,"(-146, -7)",0
15,693.307638168335,"(-101, -10)",0
15,542.7851676940918,"(-92, 2)",0
16,1511.3670825958252,"(314, 5)",0
16,1032.5372219085693,"(317, 5)",0
16,990.8976554870605,"(317, 8)",0
16,1784.116506576538,"(318, 3)",1
16,1107.9614162445068,"(321, 6)",0
16,894.4714069366455,"(323, 3)",0
16,939.7079944610596,"(322, 0)",0
16,803.8465976715088,"(310, 4)",0
16,1239.0732765197754,"(324, 2)",0
16,1069.1039562225342,"(321, 1)",0
16,1465.6517505645752,"(317, 6)",0
16,661.9317531585693,"(327, -4)",0
17,920.9623336791992,"(338, -6)",0
17,841.2485122680664,"(330, 2)",0
17,661.6358757019043,"(341, 9)",0
17,877.0492076873779,"(331, 7)",0
17,1024.5184898376465,"(333, -2)",0
17,1055.894136428833,"(334, 6)",0
17,974.729061126709,"(328, 2)",0
17,952.3892402648926,"(329, -9)",0
17,844.2392349243164,"(344, -1)",0
17,1030.5323600769043,"(325, -2)",0
17,1057.6930046081543,"(333, 4)",0
17,888.4677886962891,"(320, -1)",0
18,613.2662296295166,"(317, 1)",0
18,834.1736793518066,"(348, -10)",0
18,766.8070793151855,"(343, 13)",0
18,962.5122547149658,"(335, 3)",0
18,633.0335140228271,"(338, 3)",0
18,690.955400466919,"(332, 9)",0
19,762.7255916595459,"(351, 9)",0
19,775.2819061279297,"(348, 0)",0
19,839.2395973205566,"(386, -11)",0
19,815.9801959991455,"(402, 12)",0
19,643.1012153625488,"(403, 6)",0
19,976.1033058166504,"(419, -13)",0
19,690.2420520782471,"(338, -6)",0
19,684.9093437194824,"(363, 7)",0
19,878.1778812408447,"(375, 3)",0
19,793.0750846862793,"(332, 27)",0
19,524.2800712585449,"(371, 11)",0
19,906.7316055297852,"(398, -6)",0
20,1146.636724472046,"(-296, 1)",0
20,1006.1051845550537,"(-286, 2)",0
20,1027.7864933013916,"(-294, 6)",0
20,1056.3075542449951,"(-288, -4)",0
20,928.368091583252,"(-288, -6)",0
20,931.4892292022705,"(-289, 2)",0
20,1203.6709785461426,"(-287, -1)",0
20,1035.163402557373,"(-291, -1)",0
20,791.6791439056396,"(-298, 2)",0
20,842.033863067627,"(-276, 5)",0
20,943.8552856445312,"(-300, 0)",0
20,1015.9525871276855,"(-290, -3)",0
20,882.5399875640869,"(-285, 7)",0
20,1075.9422779083252,"(-282, 11)",0
20,1016.0496234893799,"(-284, 3)",0
20,799.47829246521,"(-279, -2)",0
20,1004.7616958618164,"(-290, -5)",0
20,948.8961696624756,"(-288, 2)",0
21,656.2464237213135,"(-253, 14)",0
21,1035.146951675415,"(-261, 3)",0
21,781.996488571167,"(-265, 7)",0
21,580.2488327026367,"(-278, 5)",0
21,887.2029781341553,"(-273, 4)",0
21,939.0687942504883,"(-258, -1)",0
21,761.9233131408691,"(-269, 2)",0
21,1118.7167167663574,"(-270, -1)",0
22,644.9735164642334,"(-206, 6)",0
22,820.0008869171143,"(-201, 7)",0
22,534.0485572814941,"(-231, 30)",0
22,586.768627166748,"(-239, -5)",0
22,1097.7482795715332,"(-233, 7)",1
22,973.1788635253906,"(-230, -8)",0
22,920.3782081604004,"(-212, -1)",0
22,876.0435581207275,"(-227, -1)",0
22,616.7464256286621,"(-240, 1)",0
22,743.5944080352783,"(-244, 8)",0
22,682.8484535217285,"(-241, 17)",0
23,434.39674377441406,"(-142, 3)",0
23,574.5761394500732,"(-77, 3)",0
23,532.9151153564453,"(-64, 7)",0
23,373.1100559234619,"(-162, 2)",0
23,824.9912261962891,"(-109, 15)",0
23,460.9811305999756,"(-186, 12)",0
23,416.5611267089844,"(-197, 8)",0
23,574.4781494140625,"(-207, 3)",0
23,696.0532665252686,"(-75, -9)",0
23,623.4786510467529,"(-224, -11)",0
23,590.8031463623047,"(-181, 8)",0
24,1013.3435726165771,"(419, 2)",0
24,774.6906280517578,"(418, 5)",0
24,1257.0562362670898,"(414, 3)",0
24,994.8265552520752,"(427, -3)",0
24,930.0401210784912,"(418, 1)",0
24,1492.4533367156982,"(415, -1)",0
24,933.8176250457764,"(413, 2)",0
24,1325.566291809082,"(414, 1)",0
24,900.0239372253418,"(421, 3)",0
24,872.9908466339111,"(416, 10)",0
24,1356.9371700286865,"(416, 2)",0
25,2820.709466934204,"(423, -7)",2
25,982.4447631835938,"(425, 1)",0
25,1143.984317779541,"(430, 5)",0
25,636.8436813354492,"(418, 1)",0
25,1015.7451629638672,"(418, 1)",0
25,1067.9781436920166,"(453, -1)",0
25,886.5315914154053,"(428, 8)",0
25,966.8154716491699,"(435, 2)",0
25,1114.0692234039307,"(438, -4)",0
25,692.7409172058105,"(410, 6)",0
25,1131.3199996948242,"(444, 1)",0
25,879.3487548828125,"(435, -2)",0
25,1297.2755432128906,"(433, 1)",0
26,689.4440650939941,"(438, -12)",0
26,825.9267807006836,"(439, -1)",0
26,936.4883899688721,"(468, 2)",0
26,969.980001449585,"(449, -10)",0
26,1161.9939804077148,"(463, -17)",0
26,671.4169979095459,"(456, -9)",0
27,1126.3113021850586,"(456, -3)",0
27,774.5578289031982,"(465, -15)",0
27,727.4312973022461,"(443, -18)",0
27,665.1077270507812,"(493, -2)",0
27,912.9915237426758,"(496, -5)",0
27,963.9198780059814,"(480, -2)",0
28,852.8845310211182,"(-396, -1)",0
28,1378.0245780944824,"(-391, 2)",0
28,1234.8964214324951,"(-388, 4)",0
28,1674.863576889038,"(-386, 4)",1
28,985.015869140625,"(-383, 9)",0
28,1321.9621181488037,"(-390, 2)",0
28,1142.303228378296,"(-392, 0)",0
28,985.2356910705566,"(-382, 1)",0
29,898.512601852417,"(-351, 0)",0
29,855.0150394439697,"(-367, 10)",0
29,850.386381149292,"(-353, -3)",0
29,910.0499153137207,"(-350, -3)",0
29,820.629358291626,"(-381, 1)",0
29,820.2753067016602,"(-365, 3)",0
29,934.0503215789795,"(-388, 12)",0
29,1165.4908657073975,"(-375, 5)",0
29,844.0678119659424,"(-367, 18)",0
29,1253.9265155792236,"(-353, 4)",0
29,815.3424263000488,"(-382, 9)",0
29,814.9776458740234,"(-374, 4)",0
30,1051.5079498291016,"(-298, 14)",0
30,730.7138442993164,"(-305, 9)",0
30,741.0008907318115,"(-326, 12)",0
30,1049.224853515625,"(-336, 11)",0
30,582.1635723114014,"(-282, 5)",0
30,749.1233348846436,"(-294, 8)",0
30,705.7290077209473,"(-304, -11)",0
30,800.8828163146973,"(-325, 3)",0
31,528.7292003631592,"(-210, 6)",0
31,593.625545501709,"(-298, 3)",0
31,464.06078338623047,"(-241, 6)",0
31,496.2172508239746,"(-259, 2)",0
31,482.2533130645752,"(-211, -8)",0
31,931.78391456604,"(-206, 14)",0
31,683.0925941467285,"(-189, -3)",0
31,482.555627822876,"(-222, -3)",0
31,782.7208042144775,"(-233, 11)",0
